Location,Latitude,Longitude,Date,Temperature,Humidity,Rainfall,Malaria Cases,Dengue Cases,Population Density,Water Body Nearby,Green Cover,Healthcare Facilities,Risk Level,Probability Score
Pune,18.5204,73.8567,2017-10,34.61046837458096,85.57270017274197,80.856389165054,8,34,3651.840127562504,1,29.94921460367726,16,High,0.8710873361449063
Pune,18.5204,73.8567,2017-11,23.77269559514601,74.73358647984787,384.7426936577935,16,14,9434.012445293249,1,31.34420404489238,18,Medium,0.5739433728730209
Pune,18.5204,73.8567,2017-12,20.135084963967127,51.773570850543855,68.86415075857056,5,2,7652.122004228916,0,12.48503082880383,9,Low,0.21586641192142458
Pune,18.5204,73.8567,2018-01,26.794971512449457,65.64413012547868,356.51572818755193,17,10,4982.421823012337,0,23.204471914209645,5,Medium,0.6860836451302529
Pune,18.5204,73.8567,2018-02,28.163000031704417,76.98981859680495,352.96830885581,20,37,4714.867654739142,1,44.59023582415397,12,High,0.942814235228467
Pune,18.5204,73.8567,2018-03,33.013359311683075,42.156389410941436,286.9752114966293,25,27,4022.0792515255257,0,13.612742411962921,5,Medium,0.7458553756130214
Pune,18.5204,73.8567,2018-04,32.37952343514072,43.32052101863664,85.43009969323239,5,28,5211.868294935477,0,33.33544929310992,7,Medium,0.5219155330431982
Pune,18.5204,73.8567,2018-05,25.672920246216204,75.50146738376145,10.011767259853254,2,10,4526.587116395672,1,33.611962870223984,2,Low,0.17171030806533694
Pune,18.5204,73.8567,2018-06,26.897766213506483,49.5995975115395,112.43754590284793,17,11,3584.1865346842897,0,26.393539124383764,7,Medium,0.7683149229115568
Pune,18.5204,73.8567,2018-07,20.147910925057094,73.89343080288727,238.58002320579075,15,10,6343.188574033185,1,20.16084596382251,6,Medium,0.5053620592508947
Pune,18.5204,73.8567,2018-08,25.02084030371978,49.19366203604956,340.07142145583845,11,8,9310.462011916514,0,35.94987748946617,14,Low,0.012085176066751746
Pune,18.5204,73.8567,2018-09,24.595168628032194,73.30964801332155,445.42848226381926,21,9,9201.118739029238,1,16.91158607529853,4,Medium,0.5019485047997769
Pune,18.5204,73.8567,2018-10,21.646744305056068,68.65139801158608,11.88835115094311,3,10,6555.61968447356,0,18.795319588293964,5,Low,0.3412465168685744
Pune,18.5204,73.8567,2018-11,32.713535721537426,74.68088188914393,466.0511827286108,23,24,5365.4979786036865,0,47.80470029370184,18,High,0.9375004185608832
Pune,18.5204,73.8567,2018-12,27.05432715054764,62.940347713451786,491.82126551640584,18,10,2627.366311021555,0,31.552774689986762,14,Medium,0.6411515236976981
Pune,18.5204,73.8567,2019-01,20.719513378692138,84.10240930038493,222.19690945788489,21,12,9179.986963478212,0,39.108380736289504,17,Medium,0.5544523884864486
Pune,18.5204,73.8567,2019-02,20.209725694570473,78.59027342391173,437.5172656226293,21,8,9589.113564609708,0,15.722427288188307,17,Medium,0.6318344669878762
Pune,18.5204,73.8567,2019-03,24.467710225400328,62.79579685110569,35.60335877061627,5,14,9710.739316732745,1,39.782274284183174,14,Low,0.18535532851889203
Pune,18.5204,73.8567,2019-04,22.765523570295407,62.15379664667244,82.87450769422745,6,10,9461.58456970951,1,45.91533511057928,14,Low,0.17656889664058822
Pune,18.5204,73.8567,2019-05,34.25271066227062,68.92411798654294,182.88575948151097,30,26,2489.8671534077853,0,28.22943256033939,1,High,0.9268001534831977
Pune,18.5204,73.8567,2019-06,25.46229228656908,82.61826746310219,378.27633002890815,21,7,5377.681890919779,0,29.68312746142584,13,Medium,0.5496202713504077
Pune,18.5204,73.8567,2019-07,31.657417943083924,51.44935926501559,263.3211317625987,19,37,5059.684646423737,0,20.459716149104775,10,Medium,0.6818580612272421
Pune,18.5204,73.8567,2019-08,28.366471386470927,72.56680529001028,77.03786623654175,5,28,3041.834646983447,0,20.42069781743876,17,Medium,0.6762685316449395
Pune,18.5204,73.8567,2019-09,25.30323281306506,64.12257351905588,298.67465048892655,20,9,2925.404045209425,1,36.71746978192261,16,Medium,0.5492443221677006
Pune,18.5204,73.8567,2019-10,26.637642219938435,64.69179703259617,156.05973266960228,20,9,6693.3394147449735,0,10.352593331778905,10,Medium,0.6033314865285531
Pune,18.5204,73.8567,2019-11,31.799787741145202,56.94681099685131,409.66687614943055,14,27,4138.325297586805,1,37.968347101495084,6,Medium,0.6577058167758518
Pune,18.5204,73.8567,2019-12,34.2075378755864,69.76000904527189,328.9419676682657,11,27,7989.318063849891,0,40.300392912740236,3,Medium,0.5768452655521247
Pune,18.5204,73.8567,2020-01,23.81913993942959,87.44319229473983,317.728589809445,15,12,2212.4840058159725,0,48.18550053440223,9,Medium,0.7092383801680181
Pune,18.5204,73.8567,2020-02,27.5934655413632,41.28161249422113,462.37373793218086,25,7,4270.532314889139,0,31.958069654313086,16,Medium,0.7899227888370287
Pune,18.5204,73.8567,2020-03,28.62430239844462,84.4965527945049,325.4394187478886,20,29,3624.1909261818873,1,13.88658727863862,16,High,0.9174830327585334
Pune,18.5204,73.8567,2020-04,33.3363859737344,86.89136034961916,26.814195185724586,7,36,9545.836934022866,0,14.640695484920126,17,High,0.8864894719210428
Pune,18.5204,73.8567,2020-05,32.25151359694375,49.81436000715381,102.52754670941788,22,29,9993.96929343777,0,21.23533092270399,10,Medium,0.7218759469034747
Pune,18.5204,73.8567,2020-06,23.714283307983585,81.67698157718868,202.5510635235603,32,9,4646.405863775484,1,30.546106872853183,12,High,0.9511835829250275
Pune,18.5204,73.8567,2020-07,29.672578940302948,51.72244244040198,365.80397218426197,16,33,5333.85502926917,1,16.115484625919926,17,Medium,0.6483854045330097
Pune,18.5204,73.8567,2020-08,21.979744970186108,87.7915414841495,400.1803268282981,22,13,3699.7651733907924,0,28.952337398405547,8,Medium,0.7788277235079543
Pune,18.5204,73.8567,2020-09,22.30427830256527,49.00090225254034,216.80301670476754,24,7,5820.5330368689865,1,29.806863689866653,18,Medium,0.6929038940554298
Pune,18.5204,73.8567,2020-10,26.976853987216693,88.54885957945734,339.2657053650324,19,7,1288.1624798750586,0,18.355555708593727,7,Medium,0.5168240507791013
Pune,18.5204,73.8567,2020-11,28.87145238348516,82.9154720253524,240.3704562048613,18,36,9152.887798865806,0,49.98692820968369,11,High,0.989166234223174
Pune,18.5204,73.8567,2020-12,33.88610948662129,48.132692688106054,203.87012346485972,25,28,9073.426493891719,0,45.65820258225489,18,Medium,0.6730728605968255
Pune,18.5204,73.8567,2021-01,29.86241344977413,49.73096271622826,195.35872112731207,29,33,5033.158295186436,1,45.353172939019416,4,Medium,0.6373773739582693
Pune,18.5204,73.8567,2021-02,28.54002802664141,74.63067217125504,296.0950902146091,26,27,1340.0467125813561,0,32.85455878676629,5,High,0.9602744499750918
Pune,18.5204,73.8567,2021-03,21.053559588042216,74.44778950855849,87.4730068455149,10,10,8827.21181133591,1,37.042240200530124,11,Low,0.2563440361644057
Pune,18.5204,73.8567,2021-04,30.136201405207657,88.01261626007188,126.83472956084823,19,33,9161.855486371474,1,38.24851943860262,2,High,0.9684915455421576
Pune,18.5204,73.8567,2021-05,26.989159263949773,44.672695633443894,353.40972250507195,20,5,3405.965935264092,1,20.185074666115817,12,Medium,0.7325947261641128
Pune,18.5204,73.8567,2021-06,28.61642724504717,74.7820107859468,462.15817750371457,23,34,4477.7400564752315,0,16.73541193212218,1,High,0.804617096110354
Pune,18.5204,73.8567,2021-07,22.00071854956614,72.73107478985276,401.14440818184374,15,13,8751.244466647586,1,11.942017088354525,15,Medium,0.5273253244640155
Pune,18.5204,73.8567,2021-08,20.736903408377785,56.737176589968115,254.64449533996307,20,15,1409.9514036881724,1,41.803498426410385,2,Medium,0.6224665467764696
Pune,18.5204,73.8567,2021-09,24.107637786488887,46.56616248821587,409.5822500481149,18,12,9144.365652836337,1,14.209675923106095,8,Medium,0.7065881906884994
Pune,18.5204,73.8567,2021-10,31.124912142144773,76.72341929376614,235.29590790089182,16,43,1099.4243069149984,0,49.57333147313101,14,High,0.8143892718478881
Pune,18.5204,73.8567,2021-11,20.69067740067348,57.65121346793277,484.65860163466834,17,11,9079.872197672692,1,35.66479994857636,10,Medium,0.7582179986619891
Pune,18.5204,73.8567,2021-12,34.29614884037032,61.17126158234174,86.22053964661535,8,38,6791.9902026077725,1,27.917696687086572,6,High,0.8821033280725101
Pune,18.5204,73.8567,2022-01,32.99193128438475,77.12102559356991,474.48783248245053,29,29,6945.831002247109,1,49.43897270742078,6,High,0.988394886428718
Pune,18.5204,73.8567,2022-02,23.24282860805713,78.57424374084628,10.108760073898715,5,11,4740.949013504042,1,34.85538432295316,5,Low,0.47152440531881007
Pune,18.5204,73.8567,2022-03,22.69450739558211,73.13612116840889,336.05253350688236,16,8,1555.122666277859,0,12.59596868926899,15,Medium,0.5257921205837635
Pune,18.5204,73.8567,2022-04,32.64998532337906,75.9003105053824,471.8168353242474,21,31,9911.726103265046,0,31.418332358373647,9,High,0.9488829428071135
Pune,18.5204,73.8567,2022-05,32.515667954846116,57.58174866689244,31.437891057243817,6,32,7852.497985944527,1,46.06613546850821,6,Medium,0.732992022311787
Pune,18.5204,73.8567,2022-06,23.424962548899657,41.24046650212829,191.8869651778119,14,12,8529.34401217856,0,12.276059219904862,16,Medium,0.7003801206367227
Pune,18.5204,73.8567,2022-07,26.4412818027838,62.06439013999717,32.81399766787019,8,13,1995.2770956755926,0,32.33568465314695,19,Medium,0.6530647802235212
Pune,18.5204,73.8567,2022-08,27.936549014906575,83.81016811124924,231.24713700621908,17,14,4832.817047948294,0,19.127108685166846,6,Medium,0.6423117919923857
Pune,18.5204,73.8567,2022-09,25.26715535835218,58.05498203132334,426.1071033614897,21,15,3457.733052891865,0,31.83437604079049,15,Medium,0.6781392378246277
Pune,18.5204,73.8567,2022-10,23.1207432233765,56.19254432785016,318.2651547069918,26,12,8801.097383352177,0,21.266120387378553,15,Medium,0.5733838010208575
Pune,18.5204,73.8567,2022-11,31.483225311489736,43.456666790874465,73.6822010774556,4,32,6514.498467475813,0,33.50676205893041,2,Medium,0.666149274760347
Pune,18.5204,73.8567,2022-12,30.960603265443293,42.116747295124604,5.599652627852059,4,25,2044.48113446112,1,21.294642702082285,10,Medium,0.7835017349026044
Pune,18.5204,73.8567,2023-01,34.81506690850238,63.671745161684676,401.2258727407468,23,19,8544.647053006871,0,34.084073205093986,15,High,0.8261297663393297
Pune,18.5204,73.8567,2023-02,29.59896031175787,78.60761657465576,430.3008749301453,22,35,8437.5889637017,0,15.61140051151867,4,High,0.9459545274672315
Pune,18.5204,73.8567,2023-03,22.470053937609578,68.2908996429734,156.32815717760974,19,6,8844.551616959652,1,29.73954854953395,3,Medium,0.6313792291542113
Pune,18.5204,73.8567,2023-04,32.637170573023475,69.83207026968675,362.2291885046695,19,27,4247.7994178212375,1,40.338229892365064,3,High,0.8488189144985205
Pune,18.5204,73.8567,2023-05,30.93520131939453,60.983614607863416,490.6885521630974,18,40,8183.99063429212,1,15.409114038206555,17,High,0.8381508659486528
Pune,18.5204,73.8567,2023-06,33.244632497463456,75.40056654356448,434.2312894737352,18,28,7522.338476337023,0,29.25741383830422,4,High,0.9196282130741066
Pune,18.5204,73.8567,2023-07,26.543748675647247,89.04216841119492,178.12652144940066,21,11,7597.217933772923,0,22.91257990855373,13,Medium,0.7649399186982374
Pune,18.5204,73.8567,2023-08,34.55828772327652,61.22860509201785,417.4013339772499,22,27,1895.4184029613534,1,13.950762055950051,17,High,0.8175732661863886
Pune,18.5204,73.8567,2023-09,30.24620260211203,69.02596383381851,297.2750505725224,17,34,5016.360266289088,1,43.25296285140999,8,High,0.820042269810105
Pune,18.5204,73.8567,2023-10,30.105674715812732,40.387982416871225,237.64648828275415,15,36,5462.560279936217,1,23.29116281567987,5,Medium,0.5296619086628909
Pune,18.5204,73.8567,2023-11,21.756608472579167,54.96733882423386,479.8874908831592,22,12,7822.661512787193,0,44.47095359157419,10,Medium,0.686564589167118
Pune,18.5204,73.8567,2023-12,20.37456350651197,59.975323763028214,492.9801510576749,13,14,1730.6900834538806,0,25.698075394740314,17,Medium,0.7050008843840642
Pune,18.5204,73.8567,2024-01,23.93690467101025,72.2515667275975,424.28620479102307,19,10,4664.272461003203,0,39.04424273477674,6,Medium,0.6725259084155346
Pune,18.5204,73.8567,2024-02,21.727458678567885,60.89057914507501,131.52575700596864,12,7,9489.10855012272,1,47.61264612957057,18,Low,0.3994366555920124
Pune,18.5204,73.8567,2024-03,22.04935314648128,57.38175434881007,482.57035036884304,20,10,9977.93399513117,1,37.0493494016191,4,Medium,0.7639042113949381
Pune,18.5204,73.8567,2024-04,25.32900827086,45.46307782954286,474.467937500752,20,11,9380.180580119642,0,25.262975513020713,14,Medium,0.688310124080222
Pune,18.5204,73.8567,2024-05,25.634731032395013,47.05298997461485,354.66192638798367,25,4,7808.299109563712,1,20.0976985211187,15,Medium,0.7891528554781579
Pune,18.5204,73.8567,2024-06,23.00100106426349,44.76262274521626,59.700321038156815,6,8,1917.7153206663115,1,29.25104602046467,1,Low,0.15079830372296177
Pune,18.5204,73.8567,2024-07,29.192008582041964,42.15010827222859,60.883188799782715,8,30,4019.749222149085,0,20.147873199832432,6,Medium,0.742509407053045
Pune,18.5204,73.8567,2024-08,23.951054179337667,40.19646607111089,247.7295964514722,13,8,1783.3020858239881,0,11.471111709323596,3,Medium,0.5383380464773466
Pune,18.5204,73.8567,2024-09,34.21906019569477,68.5941294133055,152.78153051071496,20,34,3198.0710530862575,1,11.78226526470613,4,High,0.9051099340300459
Pune,18.5204,73.8567,2024-10,27.92528183826854,88.0733729525505,160.44069951832168,20,13,2359.8194284484725,1,18.602858858602097,16,Medium,0.5387743081967679
Pune,18.5204,73.8567,2024-11,24.774728002021646,42.73936234624569,351.65265343168903,26,16,1789.6053453642903,0,46.14237214789127,10,Medium,0.5619539494789352
Pune,18.5204,73.8567,2024-12,34.54731177861561,41.25020564252961,392.8910751968772,17,39,5966.013553531258,0,12.80138494527125,7,Medium,0.6718980932340779
Pune,18.5204,73.8567,2025-01,26.875655587079912,53.85227981417112,232.03514271561832,19,8,2305.8050197522443,1,22.78592110350499,12,Medium,0.708319198243974
Pune,18.5204,73.8567,2025-02,31.521298119615743,81.79922245467374,61.35522196509058,5,30,3575.6762201572055,0,24.36773609556726,14,Medium,0.6502816075249683
Pune,18.5204,73.8567,2025-03,34.2671934710812,78.10542333487187,214.66058346885265,10,29,4426.259821096095,0,49.94445708149817,9,Medium,0.5647324989328069
Pune,18.5204,73.8567,2025-04,20.653923826888917,55.270526548575745,347.9011574128901,30,9,2550.806535677046,0,34.67536287865579,2,Medium,0.6092855003884498
Pune,18.5204,73.8567,2025-05,21.204746719178676,84.34935347616599,99.17823412466653,5,9,2558.9654306821053,0,40.886100192298585,9,Low,0.022467726226363116
Pune,18.5204,73.8567,2025-06,22.52135878029463,45.87359701364295,89.8465473256515,9,7,1143.0405382600325,1,37.5825764420786,16,Low,0.19196961151862946
Pune,18.5204,73.8567,2025-07,24.030912041971863,72.60299379973124,67.32958069222845,5,7,6056.6558774076875,0,14.15495161115242,2,Low,0.24833863678886375
Pune,18.5204,73.8567,2025-08,26.110322174441748,74.94430425585338,452.0842747738634,24,16,7917.176551684586,0,22.298486921341045,19,Medium,0.798329300762829
Pune,18.5204,73.8567,2025-09,20.57461200259492,48.11362862795373,446.27118126594746,23,9,6247.902561677197,0,30.315768381251104,18,Medium,0.5997942906002438
Pune,18.5204,73.8567,2025-10,21.269407932801354,87.21285198228256,258.6433838839633,26,9,7360.153261346112,0,10.409354256350301,17,Medium,0.6542962797172734
Pune,18.5204,73.8567,2025-11,31.97741800289844,88.22547779958273,75.621669073483,2,17,4457.034201193924,0,21.843283565418012,9,Low,0.48764702571502316
Pune,18.5204,73.8567,2025-12,30.566083162438623,75.6095864126602,47.34268736396141,9,34,7058.446595022377,0,25.803053015527702,17,High,0.8581127023154911
Pune,18.5204,73.8567,2026-01,24.167292420580708,73.36093052967294,447.92712850426517,21,6,7320.6875767410165,1,48.619426280317356,7,Medium,0.7269336429102595
Pune,18.5204,73.8567,2026-02,26.510978917964437,67.92363958080675,408.2269278002791,16,13,1831.8062521456318,1,36.26890825826922,4,Medium,0.7728551949335158
Pune,18.5204,73.8567,2026-03,22.82732074907958,80.29764841887415,65.31224153829568,5,11,3350.141626253103,1,10.491626446226835,17,Low,0.4433671959729522
Pune,18.5204,73.8567,2026-04,30.05994974003149,89.1020043795491,31.51682624988078,9,30,8129.953298398165,1,35.05797472912445,1,Medium,0.5044490487295124
Pune,18.5204,73.8567,2026-05,32.13654825234569,86.92310265623344,394.65022455407507,14,28,6619.8243446595325,0,19.64261321329294,1,High,0.9772890022794515
Pune,18.5204,73.8567,2026-06,24.124540496794236,46.92213172327702,59.883465955442475,1,10,8646.970398723146,0,19.753563987837616,4,Low,0.22098205447338465
Pune,18.5204,73.8567,2026-07,29.667722366521946,69.98520682553723,175.01945069297648,19,35,5144.745980227386,1,45.828766989920055,7,High,0.8243236313639299
Pune,18.5204,73.8567,2026-08,20.97568936605711,88.74362667156215,340.58627521975245,19,10,1099.252758420103,1,44.262876094373425,11,Medium,0.5609461811569905
Pune,18.5204,73.8567,2026-09,33.79405129132155,85.74659508851482,494.592082183048,16,36,1885.9379410089168,1,14.09601399184005,13,High,0.9741783580935612
Pune,18.5204,73.8567,2026-10,20.061907320119058,41.05124036098011,232.9356543481842,16,11,2463.654666841454,1,25.171951706887498,5,Medium,0.7376667041731786
Pune,18.5204,73.8567,2026-11,26.2410535332992,44.671593342124964,242.17145113606242,13,8,5942.401217112153,0,16.25494450133228,16,Medium,0.5394712135636779
Pune,18.5204,73.8567,2026-12,20.739379985357065,74.71779444976355,416.11289175195276,25,17,9224.333185025913,0,16.313079251991944,1,High,0.839243130234059
Pune,18.5204,73.8567,2027-01,28.221800974727277,62.650737519009425,438.87917109636646,13,34,3886.879726195302,0,24.91481322723442,19,High,0.8316265291438729
Pune,18.5204,73.8567,2027-02,32.90906735524564,62.377111773313715,458.51085594027825,20,23,5789.417364863521,1,26.060650167384075,6,High,0.9447845342386131
Pune,18.5204,73.8567,2027-03,26.17681608811635,40.954963992085744,17.047848926635133,4,10,5868.752553230202,1,13.201302790637467,5,Low,0.35999461551636214
Pune,18.5204,73.8567,2027-04,21.27454756148374,45.32558185159007,63.67438818794263,7,8,3378.1954313099113,0,16.98183534013986,14,Low,0.1644978873439844
Pune,18.5204,73.8567,2027-05,30.58151277641827,73.78726275820917,403.2813160652016,17,33,4390.648707978591,1,22.370755151687586,1,High,0.8677359208914062
Pune,18.5204,73.8567,2027-06,31.355178016210402,67.19468482463205,438.423887077056,21,37,2861.5693432920516,1,35.70319663218163,7,High,0.9688811224584132
Pune,18.5204,73.8567,2027-07,26.799496079698145,76.32206790537083,47.768103818118576,5,11,7745.739479271188,0,26.143578830605904,1,Low,0.11315214307561727
Pune,18.5204,73.8567,2027-08,20.259889576335457,68.74552941035532,106.20736626160759,16,7,7068.083047736788,0,49.08966260001796,6,Medium,0.6910872854062399
Pune,18.5204,73.8567,2027-09,34.58726843414239,43.41329329277505,208.958842415719,16,39,6957.54627831904,1,10.958455404970792,8,Medium,0.5097126131823224
Pune,18.5204,73.8567,2027-10,28.793580080448415,67.68882812996242,173.32021598159642,16,18,4964.695695857319,0,31.970050855115772,9,Medium,0.6902570230763574
Pune,18.5204,73.8567,2027-11,31.58802194189947,56.23394781689005,370.2594698089337,26,27,1448.1122786893823,1,26.274564301571992,18,Medium,0.7938352289338472
Pune,18.5204,73.8567,2027-12,31.958593625342004,55.08896115681382,423.78239813924733,24,29,1999.4719994029842,0,47.29621984586473,7,Medium,0.7686749569973544
Pune,18.5204,73.8567,2028-01,23.5471057604946,57.27101000883994,376.4650330024308,19,14,8411.057273706161,0,48.95762334293029,18,Medium,0.7769431663150574
Pune,18.5204,73.8567,2028-02,24.040353772707412,89.45372327368523,335.1318434137959,19,8,2021.9908945914444,0,43.429689808986105,10,Medium,0.7413597787229371
Pune,18.5204,73.8567,2028-03,29.232628328975647,45.044101402672986,293.67910310944757,19,25,2406.197028267251,1,10.596410566192315,17,Medium,0.7210167279504189
Pune,18.5204,73.8567,2028-04,30.353099975312027,61.166822123319086,461.64120785157235,12,25,5674.867560705775,0,25.667791020433576,18,Medium,0.6751196750480375
Pune,18.5204,73.8567,2028-05,26.04553233402028,87.3251210701605,123.26064791968416,24,9,5019.393712137641,1,24.49171993265945,6,Medium,0.5225475696014255
Pune,18.5204,73.8567,2028-06,25.21337490967403,70.73786943703243,418.75965768238683,15,9,8286.285437285977,0,21.116880430774362,19,Medium,0.6811542095543814
Pune,18.5204,73.8567,2028-07,26.560748637394845,81.15477901478168,461.9136031823263,22,7,1479.9706138607162,0,22.44769777417506,8,Medium,0.7417054366630678
Pune,18.5204,73.8567,2028-08,22.42424091095446,54.64178112301302,339.7540113682777,17,6,1615.165433655096,0,44.4726070458363,9,Medium,0.6744017650796896
Pune,18.5204,73.8567,2028-09,25.277403456302174,51.62973184819252,308.44289163040804,19,12,3955.1686642964637,1,16.758886001515613,6,Medium,0.5587517725682701
Pune,18.5204,73.8567,2028-10,27.2787988188984,79.23871605813946,242.74794558293627,18,10,6534.407601254327,0,17.03239533642361,11,Medium,0.7905841446037789
Pune,18.5204,73.8567,2028-11,31.577146644049932,84.9114596581415,166.85742423789645,28,22,1940.5680637845169,0,10.364397755288067,3,High,0.9557106051037084
Pune,18.5204,73.8567,2028-12,31.64209105537283,66.75368748896074,398.7444888565086,21,31,8411.077483833886,1,35.309135440302654,15,High,0.952678135688272
Thiruvananthapuram,8.5241,76.9366,2016-01,21.496445060572004,78.84156847241442,185.70845599661607,9,11,9316.31043187229,1,43.510297814013576,11,Low,0.03901593532692765
Thiruvananthapuram,8.5241,76.9366,2016-02,33.270867549718474,80.77761270160642,308.96722775564683,29,25,6811.393102710736,1,21.672927502958693,4,High,0.9195769872725198
Thiruvananthapuram,8.5241,76.9366,2016-03,31.702512833376836,56.94915446690854,189.83979154911884,26,32,2888.439247815052,1,45.649177641258696,17,Medium,0.6488365082424334
Thiruvananthapuram,8.5241,76.9366,2016-04,26.463808465264965,87.71823077757523,102.86241376483318,17,8,9902.613099410499,0,30.204668738826975,9,Medium,0.6268610347190413
Thiruvananthapuram,8.5241,76.9366,2016-05,30.042211195788973,40.85758403483071,410.0768293428239,18,29,9045.889063815226,1,48.77398457679301,2,Medium,0.5024602128282937
Thiruvananthapuram,8.5241,76.9366,2016-06,29.621912784983294,43.41188415515204,136.2971431899927,21,32,1932.4348261259684,0,45.29586139065455,12,Medium,0.5534703269807967
Thiruvananthapuram,8.5241,76.9366,2016-07,30.32731686967339,81.54186255795764,204.40694503670514,23,37,6852.764415765305,0,41.59793079068154,9,High,0.8103566887886136
Thiruvananthapuram,8.5241,76.9366,2016-08,33.742237946705856,85.42317571301969,112.9121938820169,20,30,5295.498692799118,1,40.993110666184855,9,High,0.8504011342422766
Thiruvananthapuram,8.5241,76.9366,2016-09,24.89709094727931,43.891173231858296,248.6905722046382,19,17,2487.919905824877,0,40.03713574066889,3,Medium,0.7079823282226156
Thiruvananthapuram,8.5241,76.9366,2016-10,29.373743932791193,40.73619459306657,374.0270345440581,13,31,1141.9695079430137,0,28.053441309571546,16,Medium,0.578242528157833
Thiruvananthapuram,8.5241,76.9366,2016-11,30.241157594405617,87.03585398195543,331.7291615080463,18,23,3073.797746329035,0,31.31494716646028,1,High,0.8607707161736445
Thiruvananthapuram,8.5241,76.9366,2016-12,28.107938766334037,49.48933887172882,93.43610720172774,3,31,4531.59192017003,1,15.711394005582587,19,Medium,0.500394390029188
Thiruvananthapuram,8.5241,76.9366,2017-01,32.797277149535105,75.75009844488442,345.26927905778274,21,41,3385.82261734705,1,43.28903122017515,5,High,0.9112838262224299
Thiruvananthapuram,8.5241,76.9366,2017-02,27.764157161192376,82.93876426142324,325.90005169053353,15,9,3864.676472500021,0,29.33417212235596,8,Medium,0.7938050072971679
Thiruvananthapuram,8.5241,76.9366,2017-03,24.558513154587025,53.26137476893106,64.69046553377062,4,13,4777.722774263853,1,45.07434332104687,15,Low,0.2339578159727721
Thiruvananthapuram,8.5241,76.9366,2017-04,28.5130367968448,79.56021267940355,279.87924646464535,18,35,8033.1413124757455,0,19.792358456485335,1,High,0.8273390148978073
Thiruvananthapuram,8.5241,76.9366,2017-05,28.26995824538452,70.27001859766722,352.7513303315686,22,27,4145.028767052655,0,27.23269563148503,8,High,0.8176625442437156
Thiruvananthapuram,8.5241,76.9366,2017-06,32.45208353414981,82.65556945785181,109.87515008343973,16,19,8136.120504966722,0,30.649240376676566,2,Medium,0.5281891386231149
Thiruvananthapuram,8.5241,76.9366,2017-07,29.316111327056507,85.83131409889896,149.5651478156222,22,30,3799.093046403341,1,17.47231592761994,2,High,0.8751518695607926
Thiruvananthapuram,8.5241,76.9366,2017-08,34.737239765916605,73.2702396319127,478.27445436460323,16,24,8135.600804534098,1,41.3183106386912,16,Medium,0.7959067386517223
Thiruvananthapuram,8.5241,76.9366,2017-09,26.3796222545173,70.20360502995318,27.26983033757535,3,11,1010.8325251811611,0,19.430127200191336,9,Low,0.09594377485904765
Thiruvananthapuram,8.5241,76.9366,2017-10,29.799073487491157,42.68485939696871,156.70278073727818,14,33,3297.080952267089,1,45.56906374653686,5,Medium,0.6850214241724709
Thiruvananthapuram,8.5241,76.9366,2017-11,29.388503493859883,54.81349179772347,207.57225193414385,24,29,7602.02517641956,1,15.378281630682578,19,Medium,0.5344067953432275
Thiruvananthapuram,8.5241,76.9366,2017-12,34.875713431811555,55.1233913492423,317.49483079822517,21,26,4442.515576171609,0,37.12730338356272,3,Medium,0.7352857315221406
Thiruvananthapuram,8.5241,76.9366,2018-01,30.002999541808386,84.9939760285576,142.57951475503367,27,33,5451.723463740305,1,14.870079905907136,9,High,0.8738641888423352
Thiruvananthapuram,8.5241,76.9366,2018-02,21.48021376225816,68.59232998931597,47.88394309981348,2,12,7002.863753225914,0,45.25867059518224,10,Low,0.19543792451791425
Thiruvananthapuram,8.5241,76.9366,2018-03,21.345619271594465,71.27782198612445,247.6075963357731,17,11,6181.746752834632,1,25.53708884911428,10,Medium,0.6156861792158276
Thiruvananthapuram,8.5241,76.9366,2018-04,27.954991341044515,69.9417007325292,467.9004880273104,24,6,7643.63554498826,1,46.37441306899872,8,Medium,0.5245111878806686
Thiruvananthapuram,8.5241,76.9366,2018-05,22.030678940166517,47.78380627709877,315.2108740844616,29,8,4228.8541071952395,0,33.97166328880566,5,Medium,0.7214575691973497
Thiruvananthapuram,8.5241,76.9366,2018-06,27.35178854190173,41.44289566680623,32.097742998907165,7,9,2836.6575256162623,1,44.21233472736048,12,Low,0.08992222341777062
Thiruvananthapuram,8.5241,76.9366,2018-07,24.27649249074491,62.75258524040693,145.3251646826842,16,13,6429.6235955081565,1,27.403637067980974,11,Medium,0.6337548902596153
Thiruvananthapuram,8.5241,76.9366,2018-08,25.198669818136686,81.79620365139067,379.22297849993214,17,4,6245.824250728385,0,44.532140593804975,2,Medium,0.7259599105742689
Thiruvananthapuram,8.5241,76.9366,2018-09,24.41522249773067,78.16540385900649,372.73351910352767,16,12,2893.784353673664,0,24.95013681691813,14,Medium,0.5642000148308345
Thiruvananthapuram,8.5241,76.9366,2018-10,30.74734794998863,51.38052893208862,493.6569911053305,21,22,2257.665936079189,1,47.43622341279264,19,Medium,0.7198766778891708
Thiruvananthapuram,8.5241,76.9366,2018-11,21.63063469442227,77.60296842251842,22.852412319293748,4,11,3848.753351781728,0,36.47562218803601,10,Low,0.4579752352561722
Thiruvananthapuram,8.5241,76.9366,2018-12,31.677396491800685,42.81890956452762,262.53193509534776,21,30,2087.5640620056324,0,32.78831402279733,2,Medium,0.5654230346183459
